MatchClubPlayerID,PlayerID,PlayerTypeID,MatchID,ClubID,SubstitutedForPlayer,SubstitutionTime,Played
672,358595,3,660045,13,45843.0,55',1
673,201354,3,660045,4,,,1
674,316344,3,660045,13,,,1
675,180468,3,660045,4,171673.0,64',1
676,180468,2,660045,4,171673.0,64',1
677,183778,3,660045,13,237823.0,76',1
678,275106,2,660045,4,,,1
679,121893,2,660045,13,,,1
680,199958,2,660045,4,356926.0,88',1
681,356358,2,660045,13,,,1
682,279454,2,660045,4,294215.0,81',1
683,229289,2,660045,13,198531.0,56',1
684,164756,3,660045,4,,,1
685,172688,1,660045,13,207232.0,75',1
686,214446,1,660045,4,260212.0,45',1
687,298592,2,660045,13,,,1
688,228620,1,660045,4,217281.0,88',1
689,319038,3,660045,13,,,0
690,121714,2,660045,13,,,0
691,144821,2,660045,13,,,0
692,254375,1,660045,13,,,0
693,265874,4,660045,13,,,0
694,301462,3,660045,4,,,0
695,184960,4,660045,4,,,0
696,362895,2,660045,4,,,0
697,172457,2,660045,4,,,0
698,215961,4,660044,18,,,1
699,294040,4,660044,28,,,1
700,230822,3,660044,18,,,1
701,41952,2,660044,28,115989.0,72',1
702,252382,2,660044,18,242942.0,45',1
703,318514,3,660044,28,,,1
704,279290,3,660044,18,260887.0,78',1
705,175083,3,660044,28,,,1
706,252481,3,660044,18,,,1
707,184221,2,660044,28,,,1
708,283228,2,660044,18,,,1
709,359272,2,660044,28,,,1
710,304164,2,660044,18,280811.0,69',1
711,300115,2,660044,28,348318.0,64',1
712,215818,2,660044,18,,,1
713,232367,2,660044,28,252562.0,64',1
714,252818,2,660044,18,270302.0,69',1
715,298072,3,660044,28,,,1
716,307660,1,660044,18,227598.0,85',1
717,275798,1,660044,28,319427.0,72',1
718,249926,1,660044,18,,,1
719,180956,1,660044,28,302060.0,82',1
720,171660,4,660044,18,,,0
721,315924,2,660044,18,,,0
722,341740,1,660044,18,,,0
723,340123,3,660044,28,,,0
724,184786,4,660044,28,,,0
725,150334,4,660043,20,,,1
726,216999,4,660043,16,,,1
727,147256,3,660043,20,,,1
728,222188,3,660043,16,,,1
729,255476,3,660043,20,,,1
730,132237,3,660043,16,,,1
731,203974,3,660043,20,,,1
732,216609,2,660043,16,241486.0,83',1
733,285939,2,660043,20,,,1
734,249985,3,660043,16,,,1
735,140468,2,660043,20,203304.0,66',1
736,152168,2,660043,16,,,1
737,181558,2,660043,20,,,1
738,317465,2,660043,16,191693.0,45',1
739,291218,2,660043,20,126619.0,85',1
740,237002,2,660043,16,201350.0,61',1
741,294071,1,660043,20,309410.0,66',1
742,250685,1,660043,16,117830.0,45',1
743,67518,2,660043,20,233401.0,66',1
744,261168,1,660043,16,,,1
745,250448,2,660043,20,288430.0,85',1
746,231574,2,660043,16,294222.0,45',1
747,196842,3,660043,20,,,0
748,231193,4,660043,20,,,0
749,271816,2,660043,20,,,0
750,17478,3,660043,20,,,0
751,155529,1,660043,16,,,0
752,246392,3,660043,16,,,0
753,157206,4,660043,16,,,0
754,325410,1,660043,16,,,0
755,186943,4,660046,21,,,1
756,156217,4,660046,17,,,1
757,200139,3,660046,21,,,1
758,183764,3,660046,17,,,1
759,234962,3,660046,21,,,1
760,255501,3,660046,17,,,1
761,261317,3,660046,21,,,1
762,266454,3,660046,17,,,1
763,286778,3,660046,21,,,1
764,75577,2,660046,17,,,1
765,304130,2,660046,21,203926.0,57',1
766,8894,2,660046,17,,,1
767,287014,2,660046,21,,,1
768,223034,2,660046,17,253255.0,77',1
769,257844,2,660046,21,,,1
770,234315,3,660046,17,,,1
771,303512,2,660046,21,,,1
772,219275,3,660046,17,233041.0,67',1
773,134066,2,660046,21,233813.0,89',1
774,146067,1,660046,17,227627.0,67',1
775,262566,1,660046,21,,,1
776,174548,2,660046,17,,,1
777,333746,1,660046,21,,,0
778,313068,1,660046,21,,,0
779,172051,4,660046,21,,,0
780,252812,3,660046,21,,,0
781,246855,3,660046,21,,,0
782,307491,2,660046,21,,,0
783,274002,2,660046,21,,,0
784,211678,1,660046,17,,,0
785,211678,2,660046,17,,,0
786,246389,4,660046,17,,,0
787,283264,3,660046,17,,,0
788,286214,1,660046,17,,,0
789,116825,2,660046,17,,,0
790,254292,2,660046,17,,,0
